title,article_link,category,date,page
"Kabar perekrutan gangster motor yang disebar lewat medsos, ini klarifikasinya",https://www.antaranews.com/berita/871956/kabar-perekrutan-gangster-motor-yang-disebar-lewat-medsos-ini-klarifikasinya,Metro, 16 Mei 2019 05:16,101
"Informasi pemerintah akan impor guru asing, ini penjelasannya",https://www.antaranews.com/berita/871109/informasi-pemerintah-akan-impor-guru-asing-ini-penjelasannya,Humaniora, 15 Mei 2019 16:46,101
"Hoaks, empat anak sekarat di Monas setelah minum es teh",https://www.antaranews.com/berita/871065/hoaks-empat-anak-sekarat-di-monas-setelah-minum-es-teh,Metro, 15 Mei 2019 16:29,101
"Hoaks,kabar anggota KPPS di Bandung meninggal karena racun",https://www.antaranews.com/berita/864879/hoakskabar-anggota-kpps-di-bandung-meninggal-karena-racun,Politik, 10 Mei 2019 20:59,102
"Hoaks, Informasi obat kompres panas di dahi sebabkan kelumpuhan otak",https://www.antaranews.com/berita/862759/hoaks-informasi-obat-kompres-panas-di-dahi-sebabkan-kelumpuhan-otak,Humaniora, 9 Mei 2019 16:20,102
"Hoaks, informasi Ketua KPU Kabupaten Bekasi wafat",https://www.antaranews.com/berita/861863/hoaks-informasi-ketua-kpu-kabupaten-bekasi-wafat,Politik, 9 Mei 2019 03:03,102
"Hoaks, informasi penyebab anggota KPPS meninggal karena kesengajaan",https://www.antaranews.com/berita/860994/hoaks-informasi-penyebab-anggota-kpps-meninggal-karena-kesengajaan,Politik, 8 Mei 2019 15:46,102
"Hoaks, Bareskrim Mabes Polri di Gambir menjadi pusat pengendali Situng KPU",https://www.antaranews.com/berita/857183/hoaks-bareskrim-mabes-polri-di-gambir-menjadi-pusat-pengendali-situng-kpu,Politik, 6 Mei 2019 10:20,102
"Hoaks, video Risma berorasi di depan KPU Surabaya",https://www.antaranews.com/berita/855966/hoaks-video-risma-berorasi-di-depan-kpu-surabaya,Politik, 4 Mei 2019 17:17,102
"Hoaks, surat BPN tentang pemasangan spanduk kemenangan",https://www.antaranews.com/berita/855949/hoaks-surat-bpn-tentang-pemasangan-spanduk-kemenangan,Politik, 4 Mei 2019 16:59,102
"Informasi pengerahan personel Brimob daerah ke Jakarta, ini penjelasannya",https://www.antaranews.com/berita/853390/informasi-pengerahan-personel-brimob-daerah-ke-jakarta-ini-penjelasannya,Politik, 2 Mei 2019 18:24,102
"Informasi menpora mengundurkan diri, ini penjelasannya",https://www.antaranews.com/berita/852516/informasi-menpora-mengundurkan-diri-ini-penjelasannya,Politik, 2 Mei 2019 01:44,102
"Hoaks, informasi peringatan BAIS terkait aksi hari buruh",https://www.antaranews.com/berita/851818/hoaks-informasi-peringatan-bais-terkait-aksi-hari-buruh,Humaniora, 1 Mei 2019 12:48,102
"Beredar surat rencana pemogokan karyawan Garuda, ini penjelasannya",https://www.antaranews.com/berita/849563/beredar-surat-rencana-pemogokan-karyawan-garuda-ini-penjelasannya,Ekonomi, 29 April 2019 18:21,103
"Hoaks, kemacetan lalu lintas parah di kawasan Puncak Bogor akibat longsor",https://www.antaranews.com/berita/848120/hoaks-kemacetan-lalu-lintas-parah-di-kawasan-puncak-bogor-akibat-longsor,Metro, 28 April 2019 15:25,103
"Hoaks , informasi Sekjen PBB terkait pilpres 2019 di Indonesia",https://www.antaranews.com/berita/846743/hoaks-informasi-sekjen-pbb-terkait-pilpres-2019-di-indonesia,Politik, 27 April 2019 08:11,103
"Hoaks, informasi ucapan selamat Sekjen PBB kepada salah satu paslon Pilpres 2019",https://www.antaranews.com/berita/846370/hoaks-informasi-ucapan-selamat-sekjen-pbb-kepada-salah-satu-paslon-pilpres-2019,Politik, 26 April 2019 20:55,103
"Hoaks, informasi rekapitulasi penghitungan suara daerah pemilihan  Kabupaten Batang",https://www.antaranews.com/berita/845495/hoaks-informasi-rekapitulasi-penghitungan-suara-daerah-pemilihan-kabupaten-batang,Politik, 26 April 2019 11:42,103
"Informasi pencurian form C1 di Denai Medan, ini klarifikasinya",https://www.antaranews.com/berita/843824/informasi-pencurian-form-c1-di-denai-medan-ini-klarifikasinya,Politik, 25 April 2019 08:58,103
"Informasi KPU telah umumkan hasil pilpres 2019, ini penjelasannya",https://www.antaranews.com/berita/843814/informasi-kpu-telah-umumkan-hasil-pilpres-2019-ini-penjelasannya,Politik, 25 April 2019 08:31,103
"Hoaks, informasi penemuan surat suara yang belum digunakan di Makassar",https://www.antaranews.com/berita/842408/hoaks-informasi-penemuan-surat-suara-yang-belum-digunakan-di-makassar,Politik, 24 April 2019 07:25,103
"Hoaks, informasi server KPU diretas",https://www.antaranews.com/berita/839174/hoaks-informasi-server-kpu-diretas,Politik, 22 April 2019 01:57,103
"Hoaks, informasi personel TNI disiagakan hadapi ""people power"" di Monas",https://www.antaranews.com/berita/839173/hoaks-informasi-personel-tni-disiagakan-hadapi-people-power-di-monas,Politik, 22 April 2019 01:39,103
"Informasi lowongan kerja di Waskita Karya, ini penjelasannya",https://www.antaranews.com/berita/839158/informasi-lowongan-kerja-di-waskita-karya-ini-penjelasannya,Ekonomi, 22 April 2019 01:11,104
"Hoaks, informasi eksodus warga ke luar negeri jelang pencoblosan",https://www.antaranews.com/berita/837351/hoaks-informasi-eksodus-warga-ke-luar-negeri-jelang-pencoblosan,Metro, 20 April 2019 08:15,104
"Bingung ""Exit Poll"" dan ""Hitung Cepat"", begini penjelasannya",https://www.antaranews.com/berita/836108/bingung-exit-poll-dan-hitung-cepat-begini-penjelasannya,Politik, 18 April 2019 16:32,104
"Hoaks, PPLN Hong Kong larang sejumlah WNI untuk memilih",https://www.antaranews.com/berita/833109/hoaks-ppln-hong-kong-larang-sejumlah-wni-untuk-memilih,Dunia, 17 April 2019 06:40,104
"Hoaks, hasil penghitungan suara pemilu RI di Malaysia",https://www.antaranews.com/berita/832084/hoaks-hasil-penghitungan-suara-pemilu-ri-di-malaysia,Dunia, 16 April 2019 10:56,104
Bawa KTP elektronik bisa bebas pilih lokasi pencoblosan? ini penjelasannya,https://www.antaranews.com/berita/832062/bawa-ktp-elektronik-bisa-bebas-pilih-lokasi-pencoblosan-ini-penjelasannya,Metro, 16 April 2019 10:34,104
"Hoaks, percakapan telepon dan medsos dipantau saat masa tenang",https://www.antaranews.com/berita/830480/hoaks-percakapan-telepon-dan-medsos-dipantau-saat-masa-tenang,Tekno, 15 April 2019 01:55,104
"Hoaks, hasil penghitungan suara pilpres RI 2019 di Yaman",https://www.antaranews.com/berita/828904/hoaks-hasil-penghitungan-suara-pilpres-ri-2019-di-yaman,Dunia, 13 April 2019 18:01,104
"Informasi tanda 3 centang di aplikasi Whatsapp, ini penjelasannya",https://www.antaranews.com/berita/826401/informasi-tanda-3-centang-di-aplikasi-whatsapp-ini-penjelasannya,Tekno, 11 April 2019 18:50,104
"Hoaks, hasil pemungutan suara di luar negeri",https://www.antaranews.com/berita/824168/hoaks-hasil-pemungutan-suara-di-luar-negeri,Politik, 10 April 2019 15:45,104
"Pegawai BUMN dipaksa ikut kampanye 13 April, ini klarifikasinya",https://www.antaranews.com/berita/823970/pegawai-bumn-dipaksa-ikut-kampanye-13-april-ini-klarifikasinya,Politik, 10 April 2019 13:51,105
"Mentega bisa bantu atasi luka bakar, ini penjelasannya",https://www.antaranews.com/berita/821736/mentega-bisa-bantu-atasi-luka-bakar-ini-penjelasannya,Humaniora, 8 April 2019 15:05,105
"Hoaks, informasi penculikan anak",https://www.antaranews.com/berita/821613/hoaks-informasi-penculikan-anak,Hukum, 8 April 2019 10:17,105
"Pengumpulan donasi di minimarket untuk sembako pilpres, ini penjelasannya",https://www.antaranews.com/berita/821195/pengumpulan-donasi-di-minimarket-untuk-sembako-pilpres-ini-penjelasannya,Ekonomi, 6 April 2019 23:43,105
"Hoaks, perubahan nama kementerian agama",https://www.antaranews.com/berita/820943/hoaks-perubahan-nama-kementerian-agama,Humaniora, 6 April 2019 06:53,105
"Informasi server KPU telah disetting, ini penjelasannya",https://www.antaranews.com/berita/820278/informasi-server-kpu-telah-disetting-ini-penjelasannya,Politik, 4 April 2019 18:13,105
"Oleskan krim pelembab kulit bisa cegah penularan MERS, ini penjelasannya",https://www.antaranews.com/berita/819871/oleskan-krim-pelembab-kulit-bisa-cegah-penularan-mers-ini-penjelasannya,Humaniora, 3 April 2019 23:51,105
"Informasi Kementerian Kominfo blokir Game PUBG, ini penjelasannya",https://www.antaranews.com/berita/819866/informasi-kementerian-kominfo-blokir-game-pubg-ini-penjelasannya,Tekno, 3 April 2019 22:58,105
"Hoaks, TKI di Singapura bayar 30 dolar agar dapat memilih dalam pemilu 2019",https://www.antaranews.com/berita/819290/hoaks-tki-di-singapura-bayar-30-dolar-agar-dapat-memilih-dalam-pemilu-2019,Politik, 2 April 2019 17:50,105
"Facebook akuisisi unggahan pengguna, ini penjelasannya",https://www.antaranews.com/berita/819231/facebook-akuisisi-unggahan-pengguna-ini-penjelasannya,Tekno, 2 April 2019 16:46,105
Kementerian Kominfo : Isu hoaks semakin beragam,https://www.antaranews.com/berita/818578/kementerian-kominfo-isu-hoaks-semakin-beragam,Humaniora, 1 April 2019 15:03,106
Foto ANTARA diubah mengakibatkan pesan menjadi salah,https://www.antaranews.com/berita/817342/foto-antara-diubah-mengakibatkan-pesan-menjadi-salah,Politik, 29 Maret 2019 16:30,106
"Hoaks, informasi kotak suara dari bahan kardus mudah ditukar",https://www.antaranews.com/berita/817246/hoaks-informasi-kotak-suara-dari-bahan-kardus-mudah-ditukar,Politik, 29 Maret 2019 14:29,106
"Kabar Pemkot Palu miliki Rp75 triliun pasca-bencana, ini penjelasannya",https://www.antaranews.com/berita/816584/kabar-pemkot-palu-miliki-rp75-triliun-pasca-bencana-ini-penjelasannya,Humaniora, 28 Maret 2019 07:48,106
"Info gelombang panas landa Malaysia dan Indonesia, ini penjelasannya",https://www.antaranews.com/berita/816580/info-gelombang-panas-landa-malaysia-dan-indonesia-ini-penjelasannya,Humaniora, 28 Maret 2019 07:28,106
Foto Presiden Jokowi diubah menjadi meme yang menyesatkan,https://www.antaranews.com/berita/814614/foto-presiden-jokowi-diubah-menjadi-meme-yang-menyesatkan,Politik, 23 Maret 2019 20:47,106
Menimbang regulasi perlindungan data pribadi pengguna internet (bagian VII),https://www.antaranews.com/berita/814379/menimbang-regulasi-perlindungan-data-pribadi-pengguna-internet-bagian-vii,Tekno, 23 Maret 2019 07:35,106
"Hoaks, daftar minuman berbahaya",https://www.antaranews.com/berita/814325/hoaks-daftar-minuman-berbahaya,Humaniora, 22 Maret 2019 23:23,106
"Hoaks, wabah difteri di Balikpapan",https://www.antaranews.com/berita/813857/hoaks-wabah-difteri-di-balikpapan,Humaniora, 22 Maret 2019 08:53,106
"Hoaks, video yang menggambarkan saat sebelum pesawat Ethiopia jatuh",https://www.antaranews.com/berita/813264/hoaks-video-yang-menggambarkan-saat-sebelum-pesawat-ethiopia-jatuh,Dunia, 21 Maret 2019 00:43,106
Pasta gigi bisa atasi luka bakar? ini klarifikasinya,https://www.antaranews.com/berita/812987/pasta-gigi-bisa-atasi-luka-bakar-ini-klarifikasinya,Humaniora, 20 Maret 2019 16:39,107
Menimbang regulasi perlindungan data pribadi pengguna internet (bagian VI),https://www.antaranews.com/berita/812518/menimbang-regulasi-perlindungan-data-pribadi-pengguna-internet-bagian-vi,Tekno, 19 Maret 2019 18:32,107
"Informasi penggunaan alat penyedot plug, ini penjelasannya",https://www.antaranews.com/berita/809842/informasi-penggunaan-alat-penyedot-plug-ini-penjelasannya,Humaniora, 14 Maret 2019 13:35,107
Terlalu sering minum air es membuat gemuk? simak faktanya,https://www.antaranews.com/berita/808593/terlalu-sering-minum-air-es-membuat-gemuk-simak-faktanya,Lifestyle, 12 Maret 2019 12:42,107
"Hoaks, foto halte berbentuk palu arit di Sukoharjo",https://www.antaranews.com/berita/808538/hoaks-foto-halte-berbentuk-palu-arit-di-sukoharjo,Humaniora, 12 Maret 2019 10:59,107
"Hoaks, isu penerbitan pecahan uang Rp200.000",https://www.antaranews.com/berita/807990/hoaks-isu-penerbitan-pecahan-uang-rp200000,Humaniora, 11 Maret 2019 09:20,107
Menimbang regulasi perlindungan data pribadi pengguna internet (bagian V),https://www.antaranews.com/berita/807214/menimbang-regulasi-perlindungan-data-pribadi-pengguna-internet-bagian-v,Tekno, 8 Maret 2019 23:50,107
"Hoaks, foto ular mati karena menelan wajan",https://www.antaranews.com/berita/806383/hoaks-foto-ular-mati-karena-menelan-wajan,Lifestyle, 7 Maret 2019 03:53,107
"Meminum Kopi Setelah Mengkonsumsi Durian Berbahaya?, Ini Penjelasannya",https://www.antaranews.com/berita/805435/meminum-kopi-setelah-mengkonsumsi-durian-berbahaya-ini-penjelasannya,Lifestyle, 5 Maret 2019 09:49,107
Menimbang Regulasi Perlindungan Data Pribadi Pengguna Internet (Bagian IV),https://www.antaranews.com/berita/803983/menimbang-regulasi-perlindungan-data-pribadi-pengguna-internet-bagian-iv,Tekno, 1 Maret 2019 10:37,107
"Informasi Pembebasan Pajak Kendaraan Bermotor di Jatim, Ini Penjelasannya",https://www.antaranews.com/berita/803691/informasi-pembebasan-pajak-kendaraan-bermotor-di-jatim-ini-penjelasannya,Humaniora, 28 Februari 2019 16:05,108
"Isu Perluasan Lokasi Tilang Elektronik Di Jakarta, Ini Penjelasannya",https://www.antaranews.com/berita/801882/isu-perluasan-lokasi-tilang-elektronik-di-jakarta-ini-penjelasannya,Hukum, 23 Februari 2019 18:14,108
"Informasi Cara Menyembuhkan Flu Dengan Mengkonsumsi Air Putih Dan Kopi, Ini Penjelasannya",https://www.antaranews.com/berita/800663/informasi-cara-menyembuhkan-flu-dengan-mengkonsumsi-air-putih-dan-kopi-ini-penjelasannya,Humaniora, 20 Februari 2019 17:32,108
"Hoaks, Perubahan Tenggat Pembayaran Tagihan PLN",https://www.antaranews.com/berita/800222/hoaks-perubahan-tenggat-pembayaran-tagihan-pln,Humaniora, 19 Februari 2019 18:23,108
"Kabar Perubahan Status Gunung Sinabung, Ini Penjelasannya",https://www.antaranews.com/berita/799934/kabar-perubahan-status-gunung-sinabung-ini-penjelasannya,Humaniora, 18 Februari 2019 23:18,108
Menimbang Regulasi Perlindungan Data Pribadi Pengguna Internet (Bagian III),https://www.antaranews.com/berita/799095/menimbang-regulasi-perlindungan-data-pribadi-pengguna-internet-bagian-iii,Tekno, 17 Februari 2019 07:30,108
"Informasi Hoaks, Garam Bercampur dengan Kaca",https://www.antaranews.com/berita/797091/informasi-hoaks-garam-bercampur-dengan-kaca,Humaniora, 11 Februari 2019 23:44,108
"Hoaks, Informasi Persilangan Sapi dengan Babi",https://www.antaranews.com/berita/797080/hoaks-informasi-persilangan-sapi-dengan-babi,Humaniora, 11 Februari 2019 23:05,108
"Lagi, Hoaks Tentang Prediksi Gempa Bumi",https://www.antaranews.com/berita/795934/lagi-hoaks-tentang-prediksi-gempa-bumi,Humaniora, 8 Februari 2019 03:55,108
"Minum Air Es Akibatkan Sakit Jantung, Ini Penjelasannya",https://www.antaranews.com/berita/795933/minum-air-es-akibatkan-sakit-jantung-ini-penjelasannya,Humaniora, 8 Februari 2019 03:26,108
"Hoaks, Pengaruh Gerhana Matahari Terhadap Ibu Hamil",https://www.antaranews.com/berita/795007/hoaks-pengaruh-gerhana-matahari-terhadap-ibu-hamil,Humaniora, 5 Februari 2019 11:14,109
"Hoaks, Pesan Melalui Email Tentang Pembukaan Tabungan Bank DKI",https://www.antaranews.com/berita/794973/hoaks-pesan-melalui-email-tentang-pembukaan-tabungan-bank-dki,Humaniora, 5 Februari 2019 07:14,109
"Hoaks, Uji Kosmetik Mengandung Merkuri Dengan Perhiasan Emas",https://www.antaranews.com/berita/794443/hoaks-uji-kosmetik-mengandung-merkuri-dengan-perhiasan-emas,Humaniora, 3 Februari 2019 11:46,109
"Kabar Layanan BPJS Kesehatan Tak Lagi Gratis, Ini Penjelasannya",https://www.antaranews.com/berita/794185/kabar-layanan-bpjs-kesehatan-tak-lagi-gratis-ini-penjelasannya,Humaniora, 2 Februari 2019 07:29,109
Program Undian Berhadiah PT Whatsapp Indonesia,https://www.antaranews.com/berita/792708/program-undian-berhadiah-pt-whatsapp-indonesia,Tekno, 29 Januari 2019 16:17,109
"Hoaks, Iklan Lelang Online Barang Pegadaian",https://www.antaranews.com/berita/792605/hoaks-iklan-lelang-online-barang-pegadaian,Humaniora, 29 Januari 2019 11:21,109
"Hoaks, Informasi Manusia Lahirkan Bayi Biru Avatar",https://www.antaranews.com/berita/792502/hoaks-informasi-manusia-lahirkan-bayi-biru-avatar,Humaniora, 28 Januari 2019 23:03,109
"Hoaks, Warna Pada Kemasan Pasta Gigi Tunjukkan Bahan Yang Digunakan",https://www.antaranews.com/berita/791983/hoaks-warna-pada-kemasan-pasta-gigi-tunjukkan-bahan-yang-digunakan,Humaniora, 27 Januari 2019 11:37,109
"Hoaks, Video Kapal Karam di Kepulauan Kangean Jawa Timur",https://www.antaranews.com/berita/790635/hoaks-video-kapal-karam-di-kepulauan-kangean-jawa-timur,Humaniora, 23 Januari 2019 15:35,109
"Hoaks, Informasi Menag Beri Sinyal Positif Pada LGBT",https://www.antaranews.com/berita/790636/hoaks-informasi-menag-beri-sinyal-positif-pada-lgbt,Humaniora, 23 Januari 2019 15:01,109
"Bima Arya : Siaga Satu Bendungan Katulampa, Video Lama 2018",https://www.antaranews.com/berita/790461/bima-arya-siaga-satu-bendungan-katulampa-video-lama-2018,Humaniora, 23 Januari 2019 00:07,110
"Hoaks, Surat Pendataan Tenaga Medis Dari Kemenkes",https://www.antaranews.com/berita/790439/hoaks-surat-pendataan-tenaga-medis-dari-kemenkes,Humaniora, 22 Januari 2019 22:06,110
"Hoaks, Konsumsi Baso dan Es Bersamaan Akibatkan Kanker",https://www.antaranews.com/berita/787954/hoaks-konsumsi-baso-dan-es-bersamaan-akibatkan-kanker,Humaniora, 16 Januari 2019 10:59,110
"Hoaks, Foto Pelatihan Anggota Organisasi Terlarang",https://www.antaranews.com/berita/787128/hoaks-foto-pelatihan-anggota-organisasi-terlarang,Humaniora, 14 Januari 2019 14:56,110
"Hoaks, Ustadz Arifin Ilham Meninggal Pada 8 Januari 2019",https://www.antaranews.com/berita/786141/hoaks-ustadz-arifin-ilham-meninggal-pada-8-januari-2019,Humaniora, 11 Januari 2019 09:53,110
"Ketua KPU Arief Budiman Disangka Adik Soe Hok Gie, Ini Klarifikasinya",https://www.antaranews.com/berita/785878/ketua-kpu-arief-budiman-disangka-adik-soe-hok-gie-ini-klarifikasinya,Humaniora, 10 Januari 2019 16:15,110
"Hoaks, Ruang Rawat Inap BPJS Kesehatan Pindah ke Gerbang Tol",https://www.antaranews.com/berita/785369/hoaks-ruang-rawat-inap-bpjs-kesehatan-pindah-ke-gerbang-tol,Humaniora, 9 Januari 2019 15:56,110
"Hoaks,  Kabar  Pernyataan Jokowi Tentang Organisasi Terlarang",https://www.antaranews.com/berita/785245/hoaks-kabar-pernyataan-jokowi-tentang-organisasi-terlarang,Humaniora, 9 Januari 2019 10:02,110
"Hoaks, Surat Suara Pemilu Telah Dicetak Sebelum Januari 2019",https://www.antaranews.com/berita/784957/hoaks-surat-suara-pemilu-telah-dicetak-sebelum-januari-2019,Politik, 8 Januari 2019 15:33,110
Penyelenggaraan Pemilu Bisa Jadi Sasaran Hoaks Berikutnya,https://www.antaranews.com/berita/784311/penyelenggaraan-pemilu-bisa-jadi-sasaran-hoaks-berikutnya,Politik, 6 Januari 2019 10:58,110
"Hoaks, Rekaman Suara Soal Gempa Akibat Erupsi Gunung Anak Krakatau",https://www.antaranews.com/berita/784216/hoaks-rekaman-suara-soal-gempa-akibat-erupsi-gunung-anak-krakatau,Humaniora, 5 Januari 2019 20:09,111
"Hoaks, Pernyataan Kapolri Tentang Organisasi Terlarang",https://www.antaranews.com/berita/784036/hoaks-pernyataan-kapolri-tentang-organisasi-terlarang,Humaniora, 4 Januari 2019 23:59,111
Disinformasi Ledakan Balon Udara Pada Malam Tahun Baru 2019,https://www.antaranews.com/berita/783576/disinformasi-ledakan-balon-udara-pada-malam-tahun-baru-2019,Humaniora, 3 Januari 2019 17:48,111
"KPU : Hoaks, Kabar Surat Suara Tercoblos Sebanyak Tujuh Kontainer",https://www.antaranews.com/berita/783341/kpu-hoaks-kabar-surat-suara-tercoblos-sebanyak-tujuh-kontainer,Politik, 3 Januari 2019 04:20,111
"Beredar video ""penyegelan masjid di Morowali"", ini klarifikasinya",https://www.antaranews.com/berita/783036/beredar-video-penyegelan-masjid-di-morowali-ini-klarifikasinya,Humaniora, 2 Januari 2019 09:19,111
"Pengelola Ancol : Hoaks, Video Gambarkan Ombak Tinggi dan Angin Kencang",https://www.antaranews.com/berita/782854/pengelola-ancol-hoaks-video-gambarkan-ombak-tinggi-dan-angin-kencang,Metro, 1 Januari 2019 10:08,111
